timestamp;cycle;thumb;index;middle;ring;pinkie;thumb_y;index_y;middle_y;ring_y;pinkie_y
1716360502.239041;0;448;612;616;543;524;9;9;9;9;9
1716360502.259029;0;448;612;616;543;524;9;9;9;9;9
1716360502.2790172;0;448;612;616;543;524;9;9;9;9;9
1716360502.2990072;0;448;612;616;544;524;9;9;9;9;9
1716360502.3199942;0;448;612;616;544;524;9;9;9;9;9
1716360502.3389845;0;448;612;616;544;524;9;9;9;9;9
1716360502.3589723;0;448;612;616;544;524;9;9;9;9;9
1716360502.3789597;0;448;612;616;544;524;9;9;9;9;9
1716360502.39895;0;448;612;616;544;524;9;9;9;9;9
1716360502.4229345;0;448;612;616;544;524;9;9;9;9;9
1716360502.4389257;0;448;612;616;544;524;9;9;9;9;9
1716360502.459914;0;448;612;616;544;524;9;9;9;9;9
1716360502.4789183;0;448;612;616;543;524;9;9;9;9;9
1716360502.498911;0;448;612;616;543;524;9;9;9;9;9
1716360502.5307438;0;448;612;616;543;524;9;9;9;9;9
1716360502.539146;0;448;612;616;544;524;9;9;9;9;9
1716360502.5591486;0;448;612;616;544;524;9;9;9;9;9
1716360502.5791283;0;448;612;616;544;524;9;9;9;9;9
1716360502.5986574;0;448;612;616;544;524;9;9;9;9;9
1716360502.6307106;0;448;612;616;544;524;9;9;9;9;9
1716360502.6394343;0;448;612;616;544;524;9;9;9;9;9
1716360502.658436;0;448;612;616;544;524;9;9;9;9;9
1716360502.6784153;0;448;612;616;544;524;9;9;9;9;9
1716360502.6991546;0;448;612;616;544;524;9;9;9;9;9
1716360502.7201047;0;448;612;616;544;524;9;9;9;9;9
1716360502.7385535;0;448;612;616;544;524;9;9;9;9;9
1716360502.7584956;0;448;612;616;544;524;9;9;9;9;9
1716360502.7784867;0;448;612;616;544;524;9;9;9;9;9
1716360502.7987208;0;448;612;616;544;524;9;9;9;9;9
1716360502.8211713;0;448;612;616;544;524;9;9;9;9;9
1716360502.83879;0;448;612;616;544;524;9;9;9;9;9
1716360502.8578072;0;448;612;616;544;524;9;9;9;9;9
1716360502.8787951;0;448;612;616;544;524;9;9;9;9;9
1716360502.8991587;0;448;612;616;544;524;9;9;9;9;9
1716360502.9202225;0;448;612;616;544;524;9;9;9;9;9
1716360502.9391613;0;448;612;616;544;524;9;9;9;9;9
1716360502.9651492;0;448;612;616;544;524;9;9;9;9;9
1716360502.9791408;0;448;612;616;544;524;9;9;9;9;9
1716360502.999134;0;448;612;616;544;524;9;9;9;9;9
1716360503.0210505;0;448;612;616;544;524;9;9;9;9;9
1716360503.0391805;0;448;612;616;544;524;9;9;9;9;9
1716360503.0592108;0;448;612;616;544;524;9;9;9;9;9
1716360503.0782218;0;448;612;616;543;524;9;9;9;9;9
1716360503.0990958;0;448;612;616;543;524;9;9;9;9;9
1716360503.1207492;0;448;612;616;543;524;9;9;9;9;9
1716360503.1450372;0;448;612;616;544;524;9;9;9;9;9
1716360503.1589868;0;448;612;616;544;524;9;9;9;9;9
1716360503.1789744;0;448;612;616;544;524;9;9;9;9;9
1716360503.1989632;0;448;612;616;544;524;9;9;9;9;9
1716360503.2219107;0;448;612;616;544;524;9;9;9;9;9
1716360503.2491617;0;448;612;616;544;524;9;9;9;9;9
1716360503.2581315;0;448;612;616;544;524;9;9;9;9;9
1716360503.3011076;0;448;612;616;544;524;9;9;9;9;9
1716360503.3041036;0;448;612;616;544;524;9;9;9;9;9
1716360503.3197138;0;448;612;616;544;524;9;9;9;9;9
1716360503.3491066;0;448;612;616;544;524;9;9;9;9;9
1716360503.358104;0;448;612;616;544;524;9;9;9;9;9
1716360503.3791122;0;448;612;616;544;524;9;9;9;9;9
1716360503.3980823;0;448;612;616;544;524;9;9;9;9;9
1716360503.420705;0;448;612;616;544;524;9;9;9;9;9
1716360503.4387949;0;448;612;616;544;524;9;9;9;9;9
1716360503.4578207;0;448;612;616;544;524;9;9;9;9;9
1716360503.478801;0;448;612;616;544;524;9;9;9;9;9
1716360503.499452;0;448;612;616;544;524;9;9;9;9;9
1716360503.5201843;0;448;612;616;544;524;9;9;9;9;9
1716360503.5391629;0;448;612;616;544;524;9;9;9;9;9
1716360503.559003;0;448;612;616;544;524;9;9;9;9;9
1716360503.5790124;0;448;612;616;544;524;9;9;9;9;9
1716360503.5987837;0;448;612;616;544;524;9;9;9;9;9
1716360503.6205213;0;448;612;616;544;524;9;9;9;9;9
1716360503.6386907;0;448;612;616;544;524;9;9;9;9;9
1716360503.6586392;0;448;612;616;544;524;9;9;9;9;9
1716360503.678609;0;448;612;616;544;524;9;9;9;9;9
1716360503.6991181;0;448;612;616;544;524;9;9;9;9;9
1716360503.7209506;0;448;612;616;544;524;9;9;9;9;9
1716360503.7391176;0;448;612;616;544;524;9;9;9;9;9
1716360503.7591102;0;448;612;616;544;524;9;9;9;9;9
1716360503.7780986;0;448;612;616;544;524;9;9;9;9;9
1716360503.7990868;0;448;612;616;544;524;9;9;9;9;9
1716360503.8353553;0;448;612;616;544;524;9;9;9;9;9
1716360503.8451927;0;448;612;616;544;524;9;9;9;9;9
1716360503.8582084;0;448;612;616;544;524;9;9;9;9;9
1716360503.879197;0;449;612;616;544;524;9;9;9;9;9
1716360503.8981657;0;449;612;616;544;524;9;9;9;9;9
1716360503.921767;0;449;612;616;544;524;9;9;9;9;9
1716360503.9391234;0;448;612;616;544;524;9;9;9;9;9
1716360503.9581354;0;448;612;616;544;524;9;9;9;9;9
1716360503.9891179;0;448;612;616;544;524;9;9;9;9;9
1716360503.998113;0;448;612;616;544;524;9;9;9;9;9
1716360504.02008;0;448;612;616;544;524;9;9;9;9;9
1716360504.038899;0;448;612;616;544;524;9;9;9;9;9
1716360504.0588915;0;448;612;616;544;524;9;9;9;9;9
1716360504.0788805;0;448;612;616;544;524;9;9;9;9;9
1716360504.0996332;0;448;612;616;544;524;9;9;9;9;9
1716360504.12095;0;448;612;616;544;524;9;9;9;9;9
1716360504.1453521;0;448;612;616;544;524;9;9;9;9;9
1716360504.1583614;0;448;612;616;544;524;9;9;9;9;9
1716360504.1782174;0;448;612;616;544;524;9;9;9;9;9
1716360504.1992052;0;448;612;616;544;524;9;9;9;9;9
1716360504.2212608;0;448;612;616;544;524;9;9;9;9;9
1716360504.2391438;0;448;612;616;544;524;9;9;9;9;9
1716360504.265135;0;448;612;616;544;524;9;9;9;9;9
1716360504.2891195;0;448;612;616;544;524;9;9;9;9;9
1716360504.298677;0;448;612;616;544;524;9;9;9;9;9
1716360504.3207905;0;448;612;616;544;524;9;9;9;9;9
1716360504.3391979;0;448;612;616;544;524;9;9;9;9;9
1716360504.3582141;0;448;612;616;544;524;9;9;9;9;9
1716360504.3791788;0;448;612;616;544;524;9;9;9;9;9
1716360504.3981686;0;448;612;616;544;524;9;9;9;9;9
1716360504.4217763;0;448;612;616;544;524;9;9;9;9;9
1716360504.4388983;0;448;612;616;544;524;9;9;9;9;9
1716360504.4588182;0;448;612;616;544;524;9;9;9;9;9
1716360504.4788237;0;448;612;616;544;524;9;9;9;9;9
1716360504.5264177;0;448;612;616;544;524;9;9;9;9;9
1716360504.5303938;0;448;612;616;544;524;9;9;9;9;9
1716360504.538844;0;448;612;616;544;524;9;9;9;9;9
1716360504.5688324;0;448;612;616;544;524;9;9;9;9;9
1716360504.578826;0;448;612;616;544;524;9;9;9;9;9
1716360504.5988185;0;448;612;616;544;524;9;9;9;9;9
1716360504.6193385;0;448;612;616;544;524;9;9;9;9;9
1716360504.6387649;0;448;612;616;544;524;9;9;9;9;9
1716360504.6577585;0;449;612;616;544;524;9;9;9;9;9
1716360504.6787472;0;449;612;616;544;524;9;9;9;9;9
1716360504.7050374;0;449;612;616;544;524;9;9;9;9;9
1716360504.731573;0;448;612;616;544;524;9;9;9;9;9
1716360504.7388804;0;448;612;616;544;524;9;9;9;9;9
1716360504.758705;0;448;612;616;544;524;9;9;9;9;9
1716360504.7786949;0;448;612;616;544;524;9;9;9;9;9
1716360504.7987053;0;448;612;616;544;524;9;9;9;9;9
1716360504.8196704;0;448;612;616;544;524;9;9;9;9;9
1716360504.8387642;0;448;612;616;544;524;9;9;9;9;9
1716360504.85864;0;448;612;616;544;524;9;9;9;9;9
1716360504.8786275;0;448;612;616;544;524;9;9;9;9;9
1716360504.8991926;0;448;612;616;544;524;9;9;9;9;9
1716360504.9204247;0;448;612;616;544;524;9;9;9;9;9
1716360504.9394264;0;448;612;616;544;524;9;9;9;9;9
1716360504.958438;0;448;612;616;544;524;9;9;9;9;9
1716360504.9884014;0;448;612;616;544;524;9;9;9;9;9
1716360504.9993963;0;448;612;616;544;524;9;9;9;9;9
1716360505.0204723;0;448;612;616;544;524;9;9;9;9;9
1716360505.0391731;0;448;612;616;544;524;9;9;9;9;9
1716360505.0581648;0;448;612;616;544;524;9;9;9;9;9
1716360505.079154;0;448;612;616;544;524;9;9;9;9;9
1716360505.0984674;0;448;612;616;544;524;9;9;9;9;9
1716360505.1169634;0;448;612;616;544;524;9;9;9;9;9
1716360505.1487503;0;448;612;616;544;524;9;9;9;9;9
1716360505.1587412;0;448;612;616;544;524;9;9;9;9;9
1716360505.1787305;0;448;612;616;544;524;9;9;9;9;9
1716360505.1987264;0;448;612;616;544;524;9;9;9;9;9
1716360505.2219129;0;448;612;616;544;524;9;9;9;9;9
1716360505.239146;0;448;612;616;544;524;9;9;9;9;9
1716360505.2581584;0;448;612;616;544;524;9;9;9;9;9
1716360505.2781484;0;448;612;616;544;524;9;9;9;9;9
1716360505.3262436;0;448;612;616;544;524;9;9;9;9;9
1716360505.3297884;0;448;612;616;544;524;9;9;9;9;9
1716360505.338926;0;448;612;616;544;524;9;9;9;9;9
1716360505.3589191;0;448;612;616;544;524;9;9;9;9;9
1716360505.3789077;0;448;612;616;544;524;9;9;9;9;9
1716360505.3988955;0;448;612;616;544;524;9;9;9;9;9
1716360505.4278066;0;448;612;616;544;524;9;9;9;9;9
