timestamp;cycle;thumb;index;middle;ring;pinkie;thumb_y;index_y;middle_y;ring_y;pinkie_y
1716298657.340825;0;433;602;610;540;520;9;9;9;9;9
1716298657.3793797;0;433;602;610;540;520;9;9;9;9;9
1716298657.381778;0;433;602;610;540;520;9;9;9;9;9
1716298657.418364;0;433;602;609;539;519;9;9;9;9;9
1716298657.4213626;0;433;602;609;539;519;9;9;9;9;9
1716298657.454085;0;433;602;609;539;519;9;9;9;9;9
1716298657.4572577;0;433;601;609;538;518;9;9;9;9;9
1716298657.4722524;0;433;601;609;538;518;9;9;9;9;9
1716298657.5022347;0;433;601;609;538;518;9;9;9;9;9
1716298657.512237;0;433;601;609;538;518;9;9;9;9;9
1716298657.531714;0;433;601;609;538;518;9;9;9;9;9
1716298657.5516698;0;433;601;609;538;518;9;9;9;9;9
1716298657.572714;0;433;601;609;538;518;9;9;9;9;9
1716298657.5917025;0;433;601;609;538;518;9;9;9;9;9
1716298657.6127105;0;433;601;609;538;518;9;9;9;9;9
1716298657.6318576;0;433;602;610;539;518;9;9;9;9;9
1716298657.651329;0;433;602;610;539;518;9;9;9;9;9
1716298657.6719272;0;433;602;610;539;518;9;9;9;9;9
1716298657.6919317;0;433;602;610;539;519;9;9;9;9;9
1716298657.7119284;0;433;602;610;539;519;9;9;9;9;9
1716298657.732134;0;433;602;610;539;519;9;9;9;9;9
1716298657.7518077;0;433;602;610;539;519;9;9;9;9;9
1716298657.7717993;0;433;602;610;539;519;9;9;9;9;9
1716298657.7917895;0;433;602;610;539;519;9;9;9;9;9
1716298657.81808;0;433;603;610;539;519;9;9;9;9;9
1716298657.8322582;0;433;603;610;539;519;9;9;9;9;9
1716298657.851247;0;433;603;610;539;519;9;9;9;9;9
1716298657.872235;0;433;603;610;539;519;9;9;9;9;9
1716298657.8922246;0;433;603;610;539;519;9;9;9;9;9
1716298657.9122448;0;433;603;610;539;519;9;9;9;9;9
1716298657.9315314;0;433;603;610;540;519;9;9;9;9;9
1716298657.951713;0;433;603;610;540;519;9;9;9;9;9
1716298657.9725966;0;433;603;610;540;519;9;9;9;9;9
1716298657.9916072;0;433;603;610;540;519;9;9;9;9;9
1716298658.0115986;0;433;603;610;540;519;9;9;9;9;9
