timestamp;cycle;thumb;index;middle;ring;pinkie;thumb_y;index_y;middle_y;ring_y;pinkie_y
1716455998.3327272;0;437;605;614;534;516;9;9;9;9;9
1716455998.3933644;0;437;605;614;534;516;9;9;9;9;9
1716455998.3933644;0;437;604;614;534;515;9;9;9;9;9
1716455998.401716;0;437;604;614;534;515;9;9;9;9;9
1716455998.4035745;0;437;604;614;534;515;9;9;9;9;9
1716455998.4325604;0;437;605;614;535;516;9;9;9;9;9
1716455998.4535503;0;437;605;614;535;516;9;9;9;9;9
1716455998.4635854;0;437;605;614;535;516;9;9;9;9;9
1716455998.482724;0;437;605;614;534;516;9;9;9;9;9
1716455998.5124285;0;437;605;614;534;516;9;9;9;9;9
1716455998.547413;0;437;605;614;534;516;9;9;9;9;9
1716455998.5624044;0;437;605;614;534;516;9;9;9;9;9
1716455998.5849733;0;437;605;614;534;516;9;9;9;9;9
1716455998.5880227;0;437;605;614;534;516;9;9;9;9;9
1716455998.6031158;0;437;605;614;535;516;9;9;9;9;9
1716455998.6231086;0;437;605;614;535;516;9;9;9;9;9
1716455998.6430948;0;437;605;614;535;516;9;9;9;9;9
1716455998.6631386;0;437;605;614;535;515;9;9;9;9;9
1716455998.6826634;0;437;605;614;535;515;9;9;9;9;9
1716455998.7025933;0;437;605;614;535;515;9;9;9;9;9
1716455998.7226062;0;437;605;614;534;516;9;9;9;9;9
1716455998.7425752;0;437;605;614;534;516;9;9;9;9;9
1716455998.7689357;0;437;605;614;534;516;9;9;9;9;9
1716455998.7889328;0;437;605;614;534;516;9;9;9;9;9
1716455998.8248036;0;437;605;614;534;516;9;9;9;9;9
1716455998.8277621;0;437;605;614;534;516;9;9;9;9;9
1716455998.8427355;0;437;605;614;534;516;9;9;9;9;9
1716455998.862723;0;437;605;614;534;516;9;9;9;9;9
1716455998.8837104;0;437;605;614;534;516;9;9;9;9;9
1716455998.9027002;0;437;605;614;535;516;9;9;9;9;9
1716455998.932682;0;437;605;614;535;516;9;9;9;9;9
1716455998.9506729;0;437;605;614;535;516;9;9;9;9;9
1716455998.962666;0;437;605;614;535;516;9;9;9;9;9
1716455998.982915;0;436;605;614;534;516;9;9;9;9;9
1716455999.0024605;0;436;605;614;534;516;9;9;9;9;9
1716455999.0414371;0;436;605;614;534;516;9;9;9;9;9
1716455999.0494342;0;437;605;614;534;515;9;9;9;9;9
1716455999.0629272;0;437;605;614;534;515;9;9;9;9;9
1716455999.082636;0;437;605;614;534;515;9;9;9;9;9
1716455999.1123197;0;437;605;614;534;516;9;9;9;9;9
1716455999.122278;0;437;605;614;534;516;9;9;9;9;9
1716455999.1432648;0;437;605;614;534;516;9;9;9;9;9
1716455999.1729865;0;437;605;614;535;516;9;9;9;9;9
1716455999.1830533;0;437;605;614;535;516;9;9;9;9;9
1716455999.2213461;0;437;605;614;535;516;9;9;9;9;9
1716455999.2293468;0;437;605;614;534;516;9;9;9;9;9
1716455999.270321;0;437;605;614;534;516;9;9;9;9;9
1716455999.2723203;0;437;605;614;534;516;9;9;9;9;9
1716455999.282751;0;437;605;614;535;516;9;9;9;9;9
1716455999.3025548;0;437;605;614;535;516;9;9;9;9;9
1716455999.322829;0;437;605;614;535;516;9;9;9;9;9
1716455999.3438168;0;437;605;614;534;516;9;9;9;9;9
1716455999.3632464;0;437;605;614;534;516;9;9;9;9;9
1716455999.382827;0;437;605;614;534;516;9;9;9;9;9
1716455999.4130373;0;437;605;614;535;516;9;9;9;9;9
1716455999.432052;0;437;605;614;535;516;9;9;9;9;9
1716455999.4530187;0;437;605;614;535;516;9;9;9;9;9
1716455999.462036;0;437;605;614;534;516;9;9;9;9;9
1716455999.4831343;0;437;605;614;534;516;9;9;9;9;9
1716455999.5026;0;437;605;614;534;516;9;9;9;9;9
1716455999.522592;0;437;605;614;535;516;9;9;9;9;9
1716455999.5435817;0;437;605;614;535;516;9;9;9;9;9
1716455999.5626898;0;437;605;614;535;516;9;9;9;9;9
1716455999.5826468;0;436;605;614;534;516;9;9;9;9;9
1716455999.6027563;0;436;605;614;534;516;9;9;9;9;9
1716455999.6227481;0;436;605;614;534;516;9;9;9;9;9
1716455999.6437378;0;437;605;614;535;516;9;9;9;9;9
1716455999.6691632;0;437;605;614;535;516;9;9;9;9;9
1716455999.6891317;0;437;605;614;535;516;9;9;9;9;9
1716455999.7130952;0;436;605;614;535;516;9;9;9;9;9
1716455999.7220933;0;436;605;614;535;516;9;9;9;9;9
1716455999.7450821;0;436;605;614;535;516;9;9;9;9;9
1716455999.763072;0;437;605;614;535;516;9;9;9;9;9
1716455999.782978;0;437;605;614;535;516;9;9;9;9;9
1716455999.8032882;0;437;605;614;535;516;9;9;9;9;9
1716455999.8292155;0;437;606;614;535;516;9;9;9;9;9
1716455999.8492017;0;437;606;614;535;516;9;9;9;9;9
1716455999.8730388;0;437;606;614;535;516;9;9;9;9;9
1716455999.882034;0;437;605;614;535;516;9;9;9;9;9
1716455999.9032798;0;437;605;614;535;516;9;9;9;9;9
1716455999.9219925;0;437;605;614;535;516;9;9;9;9;9
1716455999.943962;0;437;605;614;535;516;9;9;9;9;9
1716455999.9629703;0;437;605;614;535;516;9;9;9;9;9
1716455999.9825776;0;437;605;614;535;516;9;9;9;9;9
1716456000.002481;0;437;605;614;535;516;9;9;9;9;9
1716456000.0224903;0;437;605;614;535;516;9;9;9;9;9
1716456000.043457;0;437;605;614;535;516;9;9;9;9;9
1716456000.068959;0;437;605;614;535;516;9;9;9;9;9
1716456000.0891612;0;437;605;614;535;516;9;9;9;9;9
1716456000.1028156;0;437;605;614;535;516;9;9;9;9;9
1716456000.1219409;0;437;605;614;535;516;9;9;9;9;9
1716456000.1439292;0;437;605;614;535;516;9;9;9;9;9
1716456000.162855;0;437;605;614;535;516;9;9;9;9;9
1716456000.182715;0;437;605;614;535;516;9;9;9;9;9
1716456000.2030506;0;437;605;614;535;516;9;9;9;9;9
1716456000.2230806;0;437;605;614;535;516;9;9;9;9;9
1716456000.2430675;0;437;605;614;535;516;9;9;9;9;9
1716456000.2630093;0;437;605;614;535;516;9;9;9;9;9
1716456000.2889688;0;437;605;614;535;516;9;9;9;9;9
1716456000.3091958;0;437;605;614;535;516;9;9;9;9;9
1716456000.3385723;0;437;605;614;535;516;9;9;9;9;9
1716456000.3625581;0;437;605;614;535;516;9;9;9;9;9
1716456000.363558;0;437;605;614;535;516;9;9;9;9;9
1716456000.382677;0;437;606;614;535;516;9;9;9;9;9
1716456000.4130864;0;437;606;614;535;516;9;9;9;9;9
1716456000.4220474;0;437;606;614;535;516;9;9;9;9;9
1716456000.443037;0;437;605;615;535;516;9;9;9;9;9
1716456000.462023;0;437;605;615;535;516;9;9;9;9;9
1716456000.489267;0;437;605;615;535;516;9;9;9;9;9
1716456000.509028;0;437;606;615;535;516;9;9;9;9;9
1716456000.5230603;0;437;606;615;535;516;9;9;9;9;9
1716456000.571199;0;437;606;615;535;516;9;9;9;9;9
1716456000.571199;0;437;605;614;535;516;9;9;9;9;9
1716456000.5926366;0;437;605;614;535;516;9;9;9;9;9
1716456000.6522572;0;437;605;614;535;516;9;9;9;9;9
1716456000.655278;0;437;605;614;535;516;9;9;9;9;9
1716456000.6632543;0;437;605;614;535;516;9;9;9;9;9
1716456000.6652544;0;437;605;614;535;516;9;9;9;9;9
1716456000.682116;0;437;606;614;535;516;9;9;9;9;9
1716456000.7030857;0;437;606;614;535;516;9;9;9;9;9
1716456000.733087;0;437;606;614;535;516;9;9;9;9;9
1716456000.7530577;0;437;606;614;535;516;9;9;9;9;9
1716456000.7903879;0;437;606;614;535;516;9;9;9;9;9
1716456000.7924497;0;437;606;614;535;516;9;9;9;9;9
1716456000.8026905;0;437;606;614;535;516;9;9;9;9;9
1716456000.8326716;0;437;606;614;535;516;9;9;9;9;9
1716456000.871098;0;437;606;614;535;516;9;9;9;9;9
1716456000.8720965;0;437;606;614;535;516;9;9;9;9;9
1716456000.892676;0;437;606;614;535;516;9;9;9;9;9
1716456000.9226756;0;437;606;614;535;516;9;9;9;9;9
1716456000.9327247;0;437;606;614;535;516;9;9;9;9;9
1716456000.9447184;0;437;606;614;535;516;9;9;9;9;9
1716456000.9617085;0;437;606;614;535;516;9;9;9;9;9
1716456000.9826872;0;437;605;614;535;516;9;9;9;9;9
1716456001.003069;0;437;605;614;535;516;9;9;9;9;9
1716456001.0331676;0;437;605;614;535;516;9;9;9;9;9
1716456001.0431619;0;437;606;614;535;516;9;9;9;9;9
1716456001.0893164;0;437;606;614;535;516;9;9;9;9;9
1716456001.0912526;0;437;606;614;535;516;9;9;9;9;9
1716456001.113167;0;437;606;614;535;517;9;9;9;9;9
1716456001.1291602;0;437;606;614;535;517;9;9;9;9;9
1716456001.1441462;0;437;606;614;535;517;9;9;9;9;9
1716456001.1689258;0;438;606;614;535;517;9;9;9;9;9
1716456001.1827621;0;438;606;614;535;517;9;9;9;9;9
1716456001.2027004;0;438;606;614;535;517;9;9;9;9;9
1716456001.2225716;0;438;606;614;535;516;9;9;9;9;9
1716456001.2435386;0;438;606;614;535;516;9;9;9;9;9
1716456001.262565;0;438;606;614;535;516;9;9;9;9;9
1716456001.3395662;0;438;606;614;535;517;9;9;9;9;9
1716456001.3414688;0;438;606;614;535;517;9;9;9;9;9
1716456001.3434236;0;438;606;614;535;517;9;9;9;9;9
1716456001.3494005;0;438;605;614;535;517;9;9;9;9;9
1716456001.3624022;0;438;605;614;535;517;9;9;9;9;9
1716456001.3823822;0;438;605;614;535;517;9;9;9;9;9
1716456001.4026916;0;438;605;614;535;516;9;9;9;9;9
1716456001.432677;0;438;605;614;535;516;9;9;9;9;9
1716456001.4871588;0;438;605;614;535;516;9;9;9;9;9
1716456001.4881413;0;438;605;614;535;516;9;9;9;9;9
1716456001.4901793;0;438;605;614;535;516;9;9;9;9;9
1716456001.509212;0;438;605;614;535;516;9;9;9;9;9
1716456001.5291662;0;438;605;614;535;516;9;9;9;9;9
1716456001.5491538;0;438;606;613;535;516;9;9;9;9;9
1716456001.5730863;0;438;606;613;535;516;9;9;9;9;9
1716456001.5827212;0;438;606;613;535;516;9;9;9;9;9
1716456001.6030347;0;438;606;613;535;516;9;9;9;9;9
1716456001.6219742;0;438;606;613;535;516;9;9;9;9;9
1716456001.6499593;0;438;606;613;535;516;9;9;9;9;9
1716456001.7224662;0;438;606;613;535;516;9;9;9;9;9
1716456001.7248912;0;438;606;613;535;516;9;9;9;9;9
1716456001.7277873;0;438;606;613;535;516;9;9;9;9;9
1716456001.730062;0;438;606;613;535;516;9;9;9;9;9
1716456001.7540452;0;438;606;613;535;516;9;9;9;9;9
1716456001.7690377;0;438;606;613;535;516;9;9;9;9;9
1716456001.792716;0;438;606;614;535;516;9;9;9;9;9
1716456001.8357418;0;438;606;614;535;516;9;9;9;9;9
1716456001.8427525;0;438;606;614;535;516;9;9;9;9;9
1716456001.8457496;0;438;606;614;535;516;9;9;9;9;9
1716456001.8730469;0;438;606;614;535;516;9;9;9;9;9
1716456001.8820639;0;438;606;614;535;516;9;9;9;9;9
1716456001.9133213;0;437;606;614;535;516;9;9;9;9;9
1716456001.9223192;0;437;606;614;535;516;9;9;9;9;9
1716456001.9433086;0;437;606;614;535;516;9;9;9;9;9
1716456001.9689753;0;438;606;614;535;516;9;9;9;9;9
1716456001.9931605;0;438;606;614;535;516;9;9;9;9;9
1716456002.0026405;0;438;606;614;535;516;9;9;9;9;9
1716456002.022628;0;438;606;613;535;517;9;9;9;9;9
1716456002.0446157;0;438;606;613;535;517;9;9;9;9;9
1716456002.1184402;0;438;606;613;535;517;9;9;9;9;9
1716456002.120469;0;438;606;614;535;516;9;9;9;9;9
1716456002.1224844;0;438;606;614;535;516;9;9;9;9;9
1716456002.1334493;0;438;606;614;535;516;9;9;9;9;9
1716456002.1554375;0;438;605;614;535;516;9;9;9;9;9
1716456002.1849103;0;438;605;614;535;516;9;9;9;9;9
1716456002.1880403;0;438;605;614;535;516;9;9;9;9;9
1716456002.247086;0;438;606;614;535;516;9;9;9;9;9
1716456002.2490897;0;438;606;614;535;516;9;9;9;9;9
1716456002.2530925;0;438;606;614;535;516;9;9;9;9;9
1716456002.2850676;0;438;606;614;535;516;9;9;9;9;9
1716456002.2880774;0;438;606;614;535;516;9;9;9;9;9
1716456002.3135982;0;438;606;614;535;516;9;9;9;9;9
1716456002.363591;0;438;606;614;535;516;9;9;9;9;9
1716456002.3693342;0;438;606;614;535;516;9;9;9;9;9
1716456002.3954353;0;438;606;614;535;516;9;9;9;9;9
1716456002.4032164;0;438;606;614;535;517;9;9;9;9;9
1716456002.407085;0;438;606;614;535;517;9;9;9;9;9
1716456002.4330971;0;438;606;614;535;517;9;9;9;9;9
1716456002.4430928;0;438;606;614;535;517;9;9;9;9;9
1716456002.4630802;0;438;606;614;535;517;9;9;9;9;9
1716456002.4833262;0;438;606;614;535;517;9;9;9;9;9
1716456002.5135987;0;438;606;614;535;517;9;9;9;9;9
1716456002.5225432;0;438;606;614;535;517;9;9;9;9;9
1716456002.5435307;0;438;606;614;535;517;9;9;9;9;9
1716456002.5691714;0;438;606;614;535;516;9;9;9;9;9
1716456002.589254;0;438;606;614;535;516;9;9;9;9;9
1716456002.603115;0;438;606;614;535;516;9;9;9;9;9
1716456002.6231272;0;437;606;614;535;517;9;9;9;9;9
1716456002.6500914;0;437;606;614;535;517;9;9;9;9;9
1716456002.6728203;0;437;606;614;535;517;9;9;9;9;9
1716456002.6830778;0;438;606;614;535;517;9;9;9;9;9
1716456002.71201;0;438;606;614;535;517;9;9;9;9;9
1716456002.722994;0;438;606;614;535;517;9;9;9;9;9
1716456002.7429824;0;438;606;614;535;517;9;9;9;9;9
1716456002.7629888;0;437;606;614;535;517;9;9;9;9;9
1716456002.8094387;0;437;606;614;535;517;9;9;9;9;9
1716456002.811403;0;437;606;614;535;517;9;9;9;9;9
1716456002.8284166;0;437;606;614;535;516;9;9;9;9;9
1716456002.8493857;0;437;606;614;535;516;9;9;9;9;9
1716456002.8653767;0;437;606;614;535;516;9;9;9;9;9
1716456002.883165;0;437;605;614;535;517;9;9;9;9;9
1716456002.903119;0;437;605;614;535;517;9;9;9;9;9
1716456002.9221306;0;437;605;614;535;517;9;9;9;9;9
1716456002.9714868;0;438;606;614;535;516;9;9;9;9;9
1716456002.972484;0;438;606;614;535;516;9;9;9;9;9
1716456002.9890418;0;438;606;614;535;516;9;9;9;9;9
1716456003.0027192;0;437;606;614;535;517;9;9;9;9;9
1716456003.029439;0;437;606;614;535;517;9;9;9;9;9
1716456003.049429;0;437;606;614;535;517;9;9;9;9;9
1716456003.063092;0;438;606;614;535;517;9;9;9;9;9
1716456003.0830467;0;438;606;614;535;517;9;9;9;9;9
1716456003.1027756;0;438;606;614;535;517;9;9;9;9;9
1716456003.1227627;0;437;606;614;535;517;9;9;9;9;9
1716456003.14575;0;437;606;614;535;517;9;9;9;9;9
1716456003.1735985;0;437;606;614;535;517;9;9;9;9;9
1716456003.1827776;0;437;606;614;535;517;9;9;9;9;9
1716456003.2030914;0;437;606;614;535;517;9;9;9;9;9
1716456003.2231278;0;437;606;614;535;517;9;9;9;9;9
1716456003.2491136;0;437;606;614;535;517;9;9;9;9;9
1716456003.2689526;0;437;606;614;535;517;9;9;9;9;9
1716456003.2827768;0;437;606;614;535;517;9;9;9;9;9
1716456003.309196;0;437;606;614;535;517;9;9;9;9;9
1716456003.333127;0;437;606;614;535;517;9;9;9;9;9
