timestamp;cycle;thumb;index;middle;ring;pinkie;thumb_y;index_y;middle_y;ring_y;pinkie_y
1716462014.0801578;0;442;601;610;535;515;9;9;9;9;9
1716462014.10812;0;442;601;610;535;515;9;9;9;9;9
1716462014.1221154;0;442;601;610;535;515;9;9;9;9;9
1716462014.1317217;0;442;601;610;535;515;9;9;9;9;9
1716462014.151731;0;442;601;610;535;515;9;9;9;9;9
1716462014.1706672;0;442;600;610;535;515;9;9;9;9;9
1716462014.2046275;0;442;600;610;535;515;9;9;9;9;9
1716462014.2066264;0;442;600;610;535;515;9;9;9;9;9
1716462014.2276242;0;442;601;610;535;515;9;9;9;9;9
1716462014.2414916;0;442;601;610;535;515;9;9;9;9;9
1716462014.2715018;0;442;601;610;535;515;9;9;9;9;9
1716462014.288491;0;442;601;610;535;515;9;9;9;9;9
1716462014.3209326;0;442;601;610;535;515;9;9;9;9;9
1716462014.3279834;0;442;601;610;535;515;9;9;9;9;9
1716462014.361739;0;442;601;610;535;515;9;9;9;9;9
1716462014.415883;0;442;601;610;535;515;9;9;9;9;9
1716462014.4198823;0;442;601;610;535;515;9;9;9;9;9
1716462014.4208884;0;442;601;610;535;515;9;9;9;9;9
1716462014.4321597;0;442;601;610;535;515;9;9;9;9;9
1716462014.4414291;0;442;601;610;535;515;9;9;9;9;9
1716462014.471061;0;442;601;610;535;515;9;9;9;9;9
1716462014.536662;0;442;601;610;535;515;9;9;9;9;9
1716462014.5418003;0;442;601;610;535;515;9;9;9;9;9
1716462014.5457199;0;442;601;610;535;515;9;9;9;9;9
1716462014.5477092;0;442;600;610;535;515;9;9;9;9;9
1716462014.561719;0;442;600;610;535;515;9;9;9;9;9
1716462014.5817063;0;442;600;610;535;515;9;9;9;9;9
1716462014.62648;0;443;601;610;535;515;9;9;9;9;9
1716462014.6379178;0;443;601;610;535;515;9;9;9;9;9
1716462014.6514392;0;443;601;610;535;515;9;9;9;9;9
1716462014.6714902;0;443;601;610;535;515;9;9;9;9;9
1716462014.6884816;0;443;601;610;535;515;9;9;9;9;9
1716462014.7084684;0;443;601;610;535;515;9;9;9;9;9
1716462014.7218866;0;442;601;610;535;515;9;9;9;9;9
1716462014.751769;0;442;601;610;535;515;9;9;9;9;9
1716462014.7717683;0;442;601;610;535;515;9;9;9;9;9
1716462014.7817554;0;442;601;610;535;515;9;9;9;9;9
1716462014.8117173;0;442;601;610;535;515;9;9;9;9;9
1716462014.827308;0;442;601;610;535;515;9;9;9;9;9
1716462014.851259;0;442;601;610;535;515;9;9;9;9;9
1716462014.9179258;0;442;601;610;535;515;9;9;9;9;9
1716462014.9209247;0;442;601;610;535;515;9;9;9;9;9
1716462014.92192;0;442;601;610;535;515;9;9;9;9;9
1716462014.9314275;0;442;601;610;535;515;9;9;9;9;9
1716462014.9479728;0;442;601;610;535;515;9;9;9;9;9
1716462014.9720976;0;443;601;610;535;515;9;9;9;9;9
1716462014.9980822;0;443;601;610;535;515;9;9;9;9;9
1716462015.02835;0;443;601;610;535;515;9;9;9;9;9
1716462015.0302167;0;442;601;610;535;515;9;9;9;9;9
1716462015.0414681;0;442;601;610;535;515;9;9;9;9;9
1716462015.0614228;0;442;601;610;535;515;9;9;9;9;9
1716462015.08241;0;442;601;610;535;515;9;9;9;9;9
1716462015.1336584;0;442;601;610;535;515;9;9;9;9;9
1716462015.1368675;0;442;601;610;535;515;9;9;9;9;9
1716462015.1514254;0;442;601;610;535;515;9;9;9;9;9
1716462015.1674223;0;442;601;610;535;515;9;9;9;9;9
1716462015.1944053;0;442;601;610;535;515;9;9;9;9;9
1716462015.2117858;0;442;601;610;535;515;9;9;9;9;9
1716462015.2379205;0;442;601;610;535;515;9;9;9;9;9
1716462015.268249;0;442;601;610;535;515;9;9;9;9;9
1716462015.2707791;0;442;601;610;535;515;9;9;9;9;9
1716462015.2817805;0;442;601;610;535;515;9;9;9;9;9
1716462015.3077579;0;442;601;610;535;515;9;9;9;9;9
1716462015.3488789;0;442;601;610;535;515;9;9;9;9;9
1716462015.3509107;0;442;601;610;535;515;9;9;9;9;9
1716462015.3609278;0;442;601;610;535;515;9;9;9;9;9
1716462015.388893;0;442;601;610;535;515;9;9;9;9;9
1716462015.4114308;0;442;601;610;535;515;9;9;9;9;9
1716462015.437905;0;442;601;610;535;515;9;9;9;9;9
1716462015.4518273;0;442;601;610;535;515;9;9;9;9;9
1716462015.4708214;0;442;601;610;535;515;9;9;9;9;9
1716462015.492807;0;442;601;610;535;515;9;9;9;9;9
1716462015.5124304;0;442;601;610;535;515;9;9;9;9;9
1716462015.528244;0;442;601;610;535;515;9;9;9;9;9
1716462015.5478241;0;442;601;610;535;515;9;9;9;9;9
1716462015.5618207;0;442;601;610;535;515;9;9;9;9;9
1716462015.5818088;0;442;601;610;535;515;9;9;9;9;9
1716462015.6017973;0;442;601;610;535;515;9;9;9;9;9
1716462015.621792;0;442;601;610;535;515;9;9;9;9;9
1716462015.6415195;0;442;601;610;535;515;9;9;9;9;9
1716462015.6615114;0;442;601;610;535;515;9;9;9;9;9
1716462015.6815012;0;442;601;610;535;515;9;9;9;9;9
1716462015.701238;0;442;601;610;535;515;9;9;9;9;9
1716462015.727953;0;442;601;610;535;515;9;9;9;9;9
1716462015.7477548;0;442;601;610;535;515;9;9;9;9;9
1716462015.78171;0;442;600;610;535;515;9;9;9;9;9
1716462015.791703;0;442;600;610;535;515;9;9;9;9;9
1716462015.8117135;0;442;600;610;535;515;9;9;9;9;9
1716462015.8276823;0;442;601;610;535;515;9;9;9;9;9
1716462015.8476715;0;442;601;610;535;515;9;9;9;9;9
1716462015.8616626;0;442;601;610;535;515;9;9;9;9;9
1716462015.8816516;0;442;601;610;535;515;9;9;9;9;9
1716462015.9236279;0;442;601;610;535;515;9;9;9;9;9
1716462015.9266272;0;442;601;610;535;515;9;9;9;9;9
1716462015.940619;0;442;601;610;535;515;9;9;9;9;9
1716462015.971602;0;442;601;610;535;515;9;9;9;9;9
1716462015.9885912;0;442;601;610;535;515;9;9;9;9;9
1716462016.010578;0;442;601;610;535;515;9;9;9;9;9
1716462016.0315664;0;442;601;610;535;515;9;9;9;9;9
1716462016.0575514;0;442;601;610;535;515;9;9;9;9;9
1716462016.0715456;0;442;601;610;535;515;9;9;9;9;9
1716462016.0825367;0;442;601;610;535;515;9;9;9;9;9
1716462016.1015267;0;442;601;610;535;515;9;9;9;9;9
1716462016.1205153;0;443;601;610;535;515;9;9;9;9;9
1716462016.1414313;0;443;601;610;535;515;9;9;9;9;9
1716462016.1614246;0;443;601;610;535;515;9;9;9;9;9
1716462016.1824121;0;443;601;610;535;515;9;9;9;9;9
1716462016.2118003;0;443;601;610;535;515;9;9;9;9;9
1716462016.2317822;0;443;601;610;535;515;9;9;9;9;9
1716462016.2522016;0;442;601;610;535;515;9;9;9;9;9
1716462016.2671974;0;442;601;610;535;515;9;9;9;9;9
1716462016.2891855;0;442;601;610;535;515;9;9;9;9;9
1716462016.3011765;0;442;601;610;535;515;9;9;9;9;9
1716462016.3218293;0;442;601;610;535;515;9;9;9;9;9
1716462016.3418303;0;442;601;610;535;515;9;9;9;9;9
1716462016.3618238;0;442;601;611;535;515;9;9;9;9;9
1716462016.38181;0;442;601;611;535;515;9;9;9;9;9
1716462016.4078922;0;442;601;611;535;515;9;9;9;9;9
1716462016.4318829;0;442;601;610;535;515;9;9;9;9;9
