timestamp;cycle;thumb;index;middle;ring;pinkie;thumb_y;index_y;middle_y;ring_y;pinkie_y
1716470069.7536438;0;431;605;611;540;516;9;9;9;9;9
1716470069.7730575;0;431;605;611;540;516;9;9;9;9;9
1716470069.792364;0;431;605;611;540;516;9;9;9;9;9
1716470069.8123522;0;431;605;611;540;516;9;9;9;9;9
1716470069.8383534;0;431;605;611;540;516;9;9;9;9;9
1716470069.8531203;0;431;605;611;540;516;9;9;9;9;9
1716470069.8831277;0;431;605;612;540;515;9;9;9;9;9
1716470069.9047563;0;431;605;612;540;515;9;9;9;9;9
1716470069.9127462;0;431;605;612;540;515;9;9;9;9;9
1716470069.932735;0;431;605;611;540;515;9;9;9;9;9
1716470069.952721;0;431;605;611;540;515;9;9;9;9;9
1716470069.9731789;0;431;605;611;540;515;9;9;9;9;9
1716470069.9948072;0;431;605;611;540;516;9;9;9;9;9
1716470070.0119302;0;431;605;611;540;516;9;9;9;9;9
1716470070.0329175;0;431;605;611;540;516;9;9;9;9;9
1716470070.052517;0;431;605;611;540;516;9;9;9;9;9
1716470070.0728092;0;431;605;611;540;516;9;9;9;9;9
1716470070.0951312;0;431;605;611;540;516;9;9;9;9;9
1716470070.1120534;0;431;605;611;540;516;9;9;9;9;9
1716470070.1320348;0;431;605;611;540;515;9;9;9;9;9
1716470070.1590242;0;431;605;611;540;515;9;9;9;9;9
1716470070.1732004;0;431;605;611;540;515;9;9;9;9;9
1716470070.1948562;0;431;605;611;540;516;9;9;9;9;9
1716470070.2128468;0;431;605;611;540;516;9;9;9;9;9
1716470070.2328565;0;431;605;611;540;516;9;9;9;9;9
1716470070.25281;0;431;605;611;540;515;9;9;9;9;9
1716470070.2731493;0;431;605;611;540;515;9;9;9;9;9
1716470070.294751;0;431;605;611;540;515;9;9;9;9;9
1716470070.3127341;0;431;605;611;540;515;9;9;9;9;9
1716470070.3327227;0;431;605;611;540;515;9;9;9;9;9
1716470070.3527122;0;431;605;611;540;515;9;9;9;9;9
1716470070.3725457;0;431;605;611;540;516;9;9;9;9;9
1716470070.3951674;0;431;605;611;540;516;9;9;9;9;9
1716470070.4220796;0;431;605;611;540;516;9;9;9;9;9
1716470070.4320738;0;431;605;611;540;516;9;9;9;9;9
1716470070.4530978;0;431;605;611;540;516;9;9;9;9;9
1716470070.4731188;0;431;605;611;540;516;9;9;9;9;9
1716470070.504805;0;431;605;611;540;516;9;9;9;9;9
1716470070.5127473;0;431;605;611;540;516;9;9;9;9;9
1716470070.5327153;0;431;605;611;540;516;9;9;9;9;9
1716470070.5527053;0;431;605;611;540;516;9;9;9;9;9
1716470070.5728133;0;431;605;611;540;516;9;9;9;9;9
1716470070.6083076;0;431;605;611;540;516;9;9;9;9;9
1716470070.6193013;0;431;605;611;540;516;9;9;9;9;9
1716470070.6322956;0;431;605;611;540;516;9;9;9;9;9
